TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	I-pers	O	I-pers.ind	O	I-comp.title	O	NIL	_	EndOfLine
Balmer	I-pers	O	I-pers.ind	O	B-comp.name	O	NIL	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
aux	O	O	O	O	O	O	_	_	_
Verrières	B-loc	O	B-loc.adm.town	O	O	O	Q69807	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Le	O	O	O	O	O	O	_	_	_
Iandsturm	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
jupons	O	O	O	O	O	O	_	_	_
!	O	O	O	O	O	O	_	_	EndOfSentence
—	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	NoSpaceAfter
Poisson	O	O	O	O	O	O	_	_	EndOfLine
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
avril	O	O	O	O	O	O	_	_	_
prématuré	O	O	O	O	O	O	_	_	NoSpaceAfter
)	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
Un	O	O	O	O	O	O	_	_	_
journal	O	O	O	O	O	O	_	_	EndOfLine
argovien	O	O	O	O	O	O	_	_	_
prétend	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
autorité	O	O	O	O	O	O	_	_	_
militaire	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	EndOfLine
reconnu	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
nécessité	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
recruter	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
dames	O	O	O	O	O	O	_	_	EndOfLine
dans	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
Iandsturm	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
L	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
armée	O	O	O	O	O	O	_	_	_
suisse	O	O	O	O	O	O	_	_	_
aurait	O	O	O	O	O	O	_	_	EndOfLine
besoin	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
cas	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
guerre	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	_
vivandières	O	O	O	O	O	O	_	_	EndOfLine
et	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
infirmières	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
On	O	O	O	O	O	O	_	_	_
incorporerait	O	O	O	O	O	O	_	_	_
dans	O	O	O	O	O	O	_	_	_
ce	O	O	O	O	O	O	_	_	EndOfLine
but	O	O	O	O	O	O	_	_	_
toutes	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
filles	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
mariées	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
17	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
35	O	O	O	O	O	O	_	_	_
ans	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
—	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
journal	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
question	O	O	O	O	O	O	_	_	_
ajoute	O	O	O	O	O	O	_	_	EndOfLine
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
une	O	O	O	O	O	O	_	_	_
revue	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
soldats	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
jupons	O	O	O	O	O	O	_	_	_
aura	O	O	O	O	O	O	_	_	EndOfLine
lieu	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
Aarau	B-loc	O	B-loc.adm.town	O	O	O	Q14274	_	_
le	O	O	O	O	O	O	_	_	_
30	O	O	O	O	O	O	_	_	_
février	O	O	O	O	O	O	_	_	_
prochain	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
BERNE	B-loc	O	B-loc.adm.reg	O	O	O	Q70	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
—	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
curé	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
village	B-loc	O	B-loc.adm.town	O	O	O	Q19849888	_	_
de	I-loc	O	I-loc.adm.town	O	O	O	Q19849888	_	EndOfLine
Boncourt	I-loc	O	I-loc.adm.town	O	B-comp.name	O	Q19849888	_	_
a	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
habitude	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
jour	O	O	O	O	O	O	_	_	_
do	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
an	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
donner	O	O	O	O	O	O	_	_	_
connaissance	O	O	O	O	O	O	_	_	_
k	O	O	O	O	O	O	_	_	_
ses	O	O	O	O	O	O	_	_	_
paroissiens	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	EndOfLine
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
état	O	O	O	O	O	O	_	_	_
civil	O	O	O	O	O	O	_	_	_
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
tient	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
sa	O	O	O	O	O	O	_	_	_
paroisse	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Cette	O	O	O	O	O	O	_	_	_
année	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
présente	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
curieuses	O	O	O	O	O	O	_	_	EndOfLine
coïncidences	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
on	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
juge	O	O	O	O	O	O	_	_	_
plutôt	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Il	O	O	O	O	O	O	_	_	_
y	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
eu	O	O	O	O	O	O	_	_	EndOfLine
à	O	O	O	O	O	O	_	_	_
Boncourt	B-loc	O	B-loc.adm.town	O	O	O	Q19849888	_	_
en	B-time	O	B-time.date.abs	O	O	O	NIL	_	_
1886	I-time	O	I-time.date.abs	O	O	O	NIL	_	_
:	O	O	O	O	O	O	_	_	EndOfLine
24	O	O	O	O	O	O	_	_	_
naissances	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dont	O	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	_
garçons	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
13	O	O	O	O	O	O	_	_	EndOfLine
filles	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	_
bourgeois	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
13	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
bourgeois	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
16	O	O	O	O	O	O	_	_	EndOfLine
Suisses	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
8	O	O	O	O	O	O	_	_	_
étrangers	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Suisse	B-loc	O	B-loc.adm.nat	O	O	O	Q39	_	_
;	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
24	O	O	O	O	O	O	_	_	EndOfLine
décès	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dont	O	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	_
hommes	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
13	O	O	O	O	O	O	_	_	_
femmes	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	EndOfLine
bourgeois	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
13	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
bourgeois	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
16	O	O	O	O	O	O	_	_	_
Suisses	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
8	O	O	O	O	O	O	_	_	_
étrangers	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
Suisse	B-loc	O	B-loc.adm.nat	O	O	O	Q39	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Les	O	O	O	O	O	O	_	_	_
mariages	O	O	O	O	O	O	_	_	_
seuls	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
s	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
accordent	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	EndOfLine
avec	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
statistique	O	O	O	O	O	O	_	_	_
ci	O	O	O	O	O	O	_	_	NoSpaceAfter
-	O	O	O	O	O	O	_	_	NoSpaceAfter
dessus	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
'	O	O	O	O	O	O	_	_	NoSpaceAfter
Il	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
y	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
eu	O	O	O	O	O	O	_	_	EndOfLine
que	O	O	O	O	O	O	_	_	_
cinq	O	O	O	O	O	O	_	_	_
mariages	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
dont	O	O	O	O	O	O	_	_	_
deux	O	O	O	O	O	O	_	_	_
indigènes	O	O	O	O	O	O	_	_	EndOfLine
et	O	O	O	O	O	O	_	_	_
trois	O	O	O	O	O	O	_	_	_
étrangers	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
—	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
nommé	O	O	O	O	O	O	_	_	_
Pfâffli	B-pers	O	B-pers.ind	O	O	O	NIL	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
tué	O	O	O	O	O	O	_	_	_
sa	O	O	O	O	O	O	_	_	EndOfLine
femme	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
gare	B-loc	O	B-loc.fac	O	O	O	NIL	_	_
de	I-loc	O	I-loc.fac	O	O	O	NIL	_	_
Thoune	I-loc	O	I-loc.fac	O	O	B-loc.adm.town	NIL	_	_
et	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	EndOfLine
cherché	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
se	O	O	O	O	O	O	_	_	_
suicider	O	O	O	O	O	O	_	_	_
ensuite	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
a	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	EndOfLine
succombé	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
ses	O	O	O	O	O	O	_	_	_
blessures	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
médecin	O	O	O	O	O	O	_	_	EndOfLine
qui	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
soigne	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
parvenu	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
extraire	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
balle	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
tête	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
SCHWYTZ	B-loc	O	B-loc.adm.reg	O	O	O	Q68155	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
Près	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Kûssnacht	B-loc	O	B-loc.adm.town	O	O	O	Q64183	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	EndOfLine
voyait	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
y	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
quelques	O	O	O	O	O	O	_	_	_
jours	O	O	O	O	O	O	_	_	_
encore	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	EndOfLine
muraille	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
ruine	O	O	O	O	O	O	_	_	_
qui	O	O	O	O	O	O	_	_	_
passait	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	EndOfLine
dernier	O	O	O	O	O	O	_	_	_
reste	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
château	O	O	O	O	O	O	_	_	_
fort	O	O	O	O	O	O	_	_	_
élevé	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
cet	O	O	O	O	O	O	_	_	EndOfLine
endroit	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
Gessler	B-pers	O	B-pers.ind	O	O	O	Q5553647	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
Le	O	O	O	O	O	O	_	_	_
propriétaire	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	EndOfLine
domaine	O	O	O	O	O	O	_	_	_
où	O	O	O	O	O	O	_	_	_
se	O	O	O	O	O	O	_	_	_
trouvait	O	O	O	O	O	O	_	_	_
cette	O	O	O	O	O	O	_	_	_
ruine	O	O	O	O	O	O	_	_	EndOfLine
historique	O	O	O	O	O	O	_	_	_
vient	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
faire	O	O	O	O	O	O	_	_	_
démolir	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	EndOfLine
matériaux	O	O	O	O	O	O	_	_	_
ont	O	O	O	O	O	O	_	_	_
servi	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
construction	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
une	O	O	O	O	O	O	_	_	EndOfLine
écurie	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine
_	B-loc	O	B-loc.adm.town	O	O	O	Q68144	_	NoSpaceAfter
Zooo	I-loc	O	I-loc.adm.town	O	O	O	Q68144	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
—	O	O	O	O	O	O	_	_	_
Nous	O	O	O	O	O	O	_	_	_
avons	O	O	O	O	O	O	_	_	_
déjà	O	O	O	O	O	O	_	_	_
dit	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
commission	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
experts	O	O	O	O	O	O	_	_	_
chargée	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
examiner	O	O	O	O	O	O	_	_	EndOfLine
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
état	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
Faubourg	B-loc	O	B-loc.adm.town	O	O	O	NIL	_	_
de	O	O	O	O	O	O	_	_	_
Zoug	B-loc	O	B-loc.adm.town	O	O	O	Q68144	_	_
proposait	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
démolition	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
toute	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
rangée	O	O	O	O	O	O	_	_	_
inférieure	O	O	O	O	O	O	_	_	EndOfLine
des	O	O	O	O	O	O	_	_	_
maisons	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
cette	O	O	O	O	O	O	_	_	_
rue	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
On	O	O	O	O	O	O	_	_	_
croit	O	O	O	O	O	O	_	_	EndOfLine
jourd	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
hui	O	O	O	O	O	O	_	_	_
qu	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
il	O	O	O	O	O	O	_	_	_
faudra	O	O	O	O	O	O	_	_	_
également	O	O	O	O	O	O	_	_	_
raser	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
rangée	O	O	O	O	O	O	_	_	_
supérieure	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
car	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
terrain	O	O	O	O	O	O	_	_	_
n	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
offre	O	O	O	O	O	O	_	_	EndOfLine
décidément	O	O	O	O	O	O	_	_	_
aucune	O	O	O	O	O	O	_	_	_
garantie	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
sécurité	O	O	O	O	O	O	_	_	EndOfLine
en	O	O	O	O	O	O	_	_	_
cet	O	O	O	O	O	O	_	_	_
endroit	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Les	O	O	O	O	O	O	_	_	_
bâtiments	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
rangée	O	O	O	O	O	O	_	_	_
inférieure	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
rue	B-loc	O	B-loc.oro	O	O	O	NIL	_	_
du	I-loc	O	I-loc.oro	O	O	O	NIL	_	_
Faubourg	I-loc	O	I-loc.oro	O	B-comp.name	O	NIL	_	EndOfLine
(	O	O	O	O	O	O	_	_	NoSpaceAfter
côté	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
lac	O	O	O	O	O	O	_	_	NoSpaceAfter
)	O	O	O	O	O	O	_	_	_
ont	O	O	O	O	O	O	_	_	_
une	O	O	O	O	O	O	_	_	_
valeur	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
225,000	O	O	O	O	O	O	_	_	EndOfLine
francs	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	_
rangée	O	O	O	O	O	O	_	_	_
supérieure	O	O	O	O	O	O	_	_	_
est	O	O	O	O	O	O	_	_	_
évaluée	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
478,000	O	O	O	O	O	O	_	_	_
fr	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Total	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
643,000	O	O	O	O	O	O	_	_	_
fr	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Comme	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	_
dons	O	O	O	O	O	O	_	_	_
en	O	O	O	O	O	O	_	_	_
faveur	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
Zoug	B-loc	O	B-loc.adm.town	O	O	O	Q68144	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	EndOfLine
montant	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
700,000	O	O	O	O	O	O	_	_	_
francs	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
suffiront	O	O	O	O	O	O	_	_	_
tout	O	O	O	O	O	O	_	_	EndOfLine
juste	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
couvrir	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
dommage	O	O	O	O	O	O	_	_	_
direct	O	O	O	O	O	O	_	_	EndOfLine
causé	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
effondrement	O	O	O	O	O	O	_	_	NoSpaceAfter
,	O	O	O	O	O	O	_	_	_
il	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
sera	O	O	O	O	O	O	_	_	EndOfLine
probablement	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	_
possible	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
dédommager	O	O	O	O	O	O	_	_	EndOfLine
les	O	O	O	O	O	O	_	_	_
propriétaires	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
quartier	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Lea	O	O	O	O	O	O	_	_	_
experts	O	O	O	O	O	O	_	_	_
estiment	O	O	O	O	O	O	_	_	_
que	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	NoSpaceAfter
'	O	O	O	O	O	O	_	_	NoSpaceAfter
espace	O	O	O	O	O	O	_	_	EndOfLine
effondré	O	O	O	O	O	O	_	_	_
doit	O	O	O	O	O	O	_	_	_
rester	O	O	O	O	O	O	_	_	_
tel	O	O	O	O	O	O	_	_	_
quel	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
pas	O	O	O	O	O	O	_	_	_
être	O	O	O	O	O	O	_	_	EndOfLine
rempli	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
nouveau	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfSentence
Les	O	O	O	O	O	O	_	_	_
frais	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
drainage	O	O	O	O	O	O	_	_	EndOfLine
du	O	O	O	O	O	O	_	_	_
Faubourg	B-loc	O	B-loc.adm.town	O	O	O	NIL	_	_
sont	O	O	O	O	O	O	_	_	_
évalués	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
40	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	_
50,000	O	O	O	O	O	O	_	_	EndOfLine
francs	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	EndOfLine|EndOfSentence
Le	O	O	O	O	O	O	_	_	_
dommage	O	O	O	O	O	O	_	_	_
direct	O	O	O	O	O	O	_	_	_
causé	O	O	O	O	O	O	_	_	_
par	O	O	O	O	O	O	_	_	_
la	O	O	O	O	O	O	_	_	EndOfLine
tastrophe	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
5	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
6	O	O	O	O	O	O	_	_	_
juillet	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
été	O	O	O	O	O	O	_	_	_
évalué	O	O	O	O	O	O	_	_	_
à	O	O	O	O	O	O	_	_	EndOfLine
690,540	O	O	O	O	O	O	_	_	_
fr	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	NoSpaceAfter|EndOfSentence
,	O	O	O	O	O	O	_	_	_
soit	O	O	O	O	O	O	_	_	_
473,358	O	O	O	O	O	O	_	_	_
fr	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
les	O	O	O	O	O	O	_	_	EndOfLine
bâtiments	O	O	O	O	O	O	_	_	_
et	O	O	O	O	O	O	_	_	_
217,782	O	O	O	O	O	O	_	_	_
fr	O	O	O	O	O	O	_	_	NoSpaceAfter
.	O	O	O	O	O	O	_	_	_
pour	O	O	O	O	O	O	_	_	_
le	O	O	O	O	O	O	_	_	_
mobilier	O	O	O	O	O	O	_	_	NoSpaceAfter
