TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
que	O	_	O	_	_	O	_	_	_
ceux	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
ont	O	_	O	_	_	O	_	_	_
acquis	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
biens	O	_	O	_	_	O	_	_	_
ecclésiastiques	O	_	O	_	_	O	_	_	_
aliènes	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
seront	O	_	O	_	_	O	_	_	_
inquiétés	O	_	O	_	_	O	_	_	_
ni	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
elle	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ni	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
pontifes	O	_	O	_	_	O	_	_	_
ses	O	_	O	_	_	O	_	_	_
suC	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
r	O	_	O	_	_	O	_	_	_
cesseurs	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
conséquence	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
propriété	O	_	O	_	_	O	_	_	_
desdits	O	_	O	_	_	O	_	_	_
biens	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
rentes	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
droits	O	_	O	_	_	O	_	_	_
^	O	_	O	_	_	O	_	_	_
annexés	O	_	O	_	_	O	_	_	_
resteront	O	_	O	_	_	O	_	_	_
invariablement	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
pouvoir	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
acquéreurs	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
leurs	O	_	O	_	_	O	_	_	_
ayant	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
cause	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Tout	O	_	O	_	_	O	_	_	_
ge	O	_	O	_	_	O	_	_	_
^	O	_	O	_	_	O	_	_	_
r	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
p	O	_	O	_	_	O	_	_	_
«	O	_	O	_	_	O	_	_	_
mlc	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
écrit	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
pourrait	O	_	O	_	_	O	_	_	_
tendre	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
corrom	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
(	O	_	O	_	_	O	_	_	NoSpaceAfter
54	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	_
pre	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
bonnes	O	_	O	_	_	O	_	_	_
mœurs	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
avilir	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
religion	O	_	O	_	_	O	_	_	_
catholique	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
ses	O	_	O	_	_	O	_	_	_
ministres	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
strictement	O	_	O	_	_	O	_	_	_
prohibé	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
article	O	_	O	_	_	O	_	_	_
XVII	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
L	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
article	O	_	O	_	_	O	_	_	_
XVIII	O	_	O	_	_	O	_	_	_
exempte	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
ecclésiastiques	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
tout	O	_	O	_	_	O	_	_	_
service	O	_	O	_	_	O	_	_	_
militaire	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Enfin	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
article	O	_	O	_	_	O	_	_	_
XIX	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sa	O	_	O	_	_	O	_	_	_
sainteté	O	_	O	_	_	O	_	_	_
reconnaît	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
président	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
république	O	_	O	_	_	O	_	_	_
italienne	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
mêmes	O	_	O	_	_	O	_	_	_
droits	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
privilèges	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	_
reconnaissait	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
sa	O	_	O	_	_	O	_	_	_
majesté	O	_	O	_	_	O	_	_	_
impériale	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
comme	O	_	O	_	_	O	_	_	_
duc	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Milan	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Un	O	_	O	_	_	O	_	_	_
convoi	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
64	O	_	O	_	_	O	_	_	_
bâtimens	O	_	O	_	_	O	_	_	_
chargés	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
grains	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
farines	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
entré	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
4	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
mois	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Marseille	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
On	O	_	O	_	_	O	_	_	_
lit	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
journal	O	_	O	_	_	O	_	_	_
italien	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
sénateur	O	_	O	_	_	O	_	_	_
Lucien	B-pers	_	B-pers.ind	_	_	O	_	_	_
Bonaparte	I-pers	_	I-pers.ind	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
incognito	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
Florence	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
10	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
mois	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
commission	O	_	O	_	_	O	_	_	_
militaire	O	_	O	_	_	O	_	_	_
séant	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
Mans	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
établie	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
vertu	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
arrêté	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
3	O	_	O	_	_	O	_	_	_
janvier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
condamné	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
peine	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mort	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
Pierre	B-pers	_	B-pers.ind	_	_	O	_	_	_
Batteau	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
convaincu	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
avoir	O	_	O	_	_	O	_	_	_
embauché	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
conscrits	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
département	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
former	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
noyau	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
rebelles	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
général	O	_	O	_	_	O	_	_	_
Murât	B-pers	_	B-pers.ind	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
nommé	O	_	O	_	_	O	_	_	_
gouverneur	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Paris	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
commandant	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
i	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
division	O	_	O	_	_	O	_	_	_
militaire	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
avec	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
rang	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
honneurs	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
général	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
chef	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—Des	O	_	O	_	_	O	_	_	_
officiers	O	_	O	_	_	O	_	_	_
arrivés	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Angleterre	B-loc	_	B-loc.adm.nat	_	_	O	_	_	_
avec	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
général	O	_	O	_	_	O	_	_	_
Noguès	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ont	O	_	O	_	_	O	_	_	_
fourni	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
détails	O	_	O	_	_	O	_	_	_
suivans	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
parlement	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
composé	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
600	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
il	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
divise	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
manière	O	_	O	_	_	O	_	_	_
suivante	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
Deux	O	_	O	_	_	O	_	_	_
cent	O	_	O	_	_	O	_	_	_
cinquante	O	_	O	_	_	O	_	_	_
votent	O	_	O	_	_	O	_	_	_
toujours	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
chancelier	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
échiquier	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
quelle	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
soit	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
opinion	O	_	O	_	_	O	_	_	_
;	O	_	O	_	_	O	_	_	_
ils	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
achetés	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
payés	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
cela	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—L	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
oligarchie	O	_	O	_	_	O	_	_	_
anglaise	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
formée	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
MM	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Windham	I-pers	_	I-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Melville	B-pers	_	B-pers.ind	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
Pitt	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
comme	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
oligarques	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Venise	B-loc	_	B-loc.adm.town	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Gênes	B-loc	_	B-loc.adm.town	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
savent	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
quelle	O	_	O	_	_	O	_	_	_
contenance	O	_	O	_	_	O	_	_	_
tenir	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
nouvelle	O	_	O	_	_	O	_	_	_
position	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Europe	B-loc	_	B-loc.admin.sup	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
disposent	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
90	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
prince	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Galles	B-loc	_	B-loc.adm.reg	_	_	O	_	_	_
dispose	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
80	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
parti	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
M	B-pers	_	B-pers.ind	_	_	O	_	_	NoSpaceAfter
.	I-pers	_	I-pers.ind	_	_	O	_	_	_
Fox	I-pers	_	I-pers.ind	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
hommes	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
préfèrent	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
ministère	O	_	O	_	_	O	_	_	_
actuel	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
quelr	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
mépris	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
ils	O	_	O	_	_	O	_	_	_
aient	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
voir	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
oligarques	O	_	O	_	_	O	_	_	_
remonter	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
timon	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
affaires	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
compte	O	_	O	_	_	O	_	_	_
80	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
reste	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
compose	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
généraux	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
officiers	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
&	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
autres	O	_	O	_	_	O	_	_	_
membres	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
sont	O	_	O	_	_	O	_	_	_
point	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
parlement	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Le	O	_	O	_	_	O	_	_	_
ministère	O	_	O	_	_	O	_	_	_
actuel	O	_	O	_	_	O	_	_	_
>	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
reconnu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	_
incapable	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
faire	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
paix	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	_
diriger	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
guerre	O	_	O	_	_	O	_	_	_
aussi	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
difficile	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
tirer	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
parti	O	_	O	_	_	O	_	_	_
avantageux	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
finances	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Mais	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
roi	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
las	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
avoir	O	_	O	_	_	O	_	_	_
été	O	_	O	_	_	O	_	_	_
sous	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
joug	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
oligarchie	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Pitt	B-pers	_	B-pers.coll	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Temple	B-pers	_	B-pers.coll	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
c	O	_	O	_	_	O	_	_	_
.	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
en	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
veut	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
Il	O	_	O	_	_	O	_	_	_
hait	O	_	O	_	_	O	_	_	_
également	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
opposition	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
&	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
là	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
existence	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
unminis	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
tere	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Angleterre	B-loc	_	B-loc.adm.nat	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
peut	O	_	O	_	_	O	_	_	_
attendre	O	_	O	_	_	O	_	_	_
aucun	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
ni	O	_	O	_	_	O	_	_	_
-	O	_	O	_	_	O	_	_	NoSpaceAfter
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Europe	B-loc	_	B-loc.admin.sup	_	_	O	_	_	_
aucun	O	_	O	_	_	O	_	_	_
repos	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
—	O	_	O	_	_	O	_	_	_
Le	O	_	O	_	_	O	_	_	_
roi	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
souvent	O	_	O	_	_	O	_	_	_
malade	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
La	O	_	O	_	_	O	_	_	_
reine	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	_
voudrait	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
conserver	O	_	O	_	_	O	_	_	_
-	O	_	O	_	_	O	_	_	NoSpaceAfter
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
influence	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
affaires	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
éloigne	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	_
peut	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
prince	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Galles	B-loc	_	B-loc.adm.reg	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence|NoSpaceAfter
