TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
rapports	O	_	O	_	_	O	_	_	_
entre	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
vaincu	O	_	O	_	_	O	_	_	NoSpaceAfter
et	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
principal	O	_	O	_	_	O	_	_	_
vainqueur	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
était	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	NoSpaceAfter
pas	O	_	O	_	_	O	_	_	_
comme	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
amorce	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
évolution	O	_	O	_	_	O	_	_	NoSpaceAfter
diplomatique	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
oh	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	_
très	O	_	O	_	_	O	_	_	_
discrètement	O	_	O	_	_	O	_	_	NoSpaceAfter
esquissée	O	_	O	_	_	O	_	_	_
—	O	_	O	_	_	O	_	_	_
réelle	O	_	O	_	_	O	_	_	_
pourtant	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
après	O	_	O	_	_	O	_	_	NoSpaceAfter
tout	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
fort	O	_	O	_	_	O	_	_	_
explicable	O	_	O	_	_	O	_	_	_
?	O	_	O	_	_	O	_	_	NoSpaceAfter
Car	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
enfin	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
établissons	O	_	O	_	_	O	_	_	_
sans	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	NoSpaceAfter
payer	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
mots	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
bilan	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
courte	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	NoSpaceAfter
décisive	O	_	O	_	_	O	_	_	_
Conférence	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
Paris	B-LOC	_	O	_	_	O	Q90	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
On	O	_	O	_	_	O	_	_	_
aper¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
çoit	O	_	O	_	_	O	_	_	_
tout	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
suite	O	_	O	_	_	O	_	_	_
ce	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
fait	O	_	O	_	_	O	_	_	NoSpaceAfter
perdre	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
non	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	_
tant	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
solidarité	O	_	O	_	_	O	_	_	_
poli¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
tique	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
puisque	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Belgique	B-LOC	_	O	_	_	O	Q31	_	_
nous	O	_	O	_	_	O	_	_	_
reste	O	_	O	_	_	O	_	_	NoSpaceAfter
fidèle	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
puisque	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Italie	B-LOC	_	O	_	_	O	Q38	_	_
nous	O	_	O	_	_	O	_	_	_
garantit	O	_	O	_	_	O	_	_	_
sa	O	_	O	_	_	O	_	_	NoSpaceAfter
solidarité	O	_	O	_	_	O	_	_	_
morale	O	_	O	_	_	O	_	_	_
jusqu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
au	O	_	O	_	_	O	_	_	_
point	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
vou¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
loir	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	_
participer	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	_
profits	O	_	O	_	_	O	_	_	_
éventuels	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
notre	O	_	O	_	_	O	_	_	_
action	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Ruhr	B-LOC	_	O	_	_	O	Q151993	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
puisque	O	_	O	_	_	O	_	_	NoSpaceAfter
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Angleterre	B-LOC	_	O	_	_	O	Q21	_	_
elle	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
même	O	_	O	_	_	O	_	_	_
proclame	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	NoSpaceAfter
«	O	_	O	_	_	O	_	_	_
lien	O	_	O	_	_	O	_	_	_
élastique	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Entente	B-ORG	_	O	_	_	O	Q177859	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
a	O	_	O	_	_	O	_	_	_
jamais	O	_	O	_	_	O	_	_	NoSpaceAfter
été	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
serré	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
depuis	O	_	O	_	_	O	_	_	_
notre	O	_	O	_	_	O	_	_	_
désac¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
cord	O	_	O	_	_	O	_	_	_
cordial	O	_	O	_	_	O	_	_	NoSpaceAfter
)	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
solidarité	O	_	O	_	_	O	_	_	_
militaire	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
les	O	_	O	_	_	O	_	_	_
soldats	O	_	O	_	_	O	_	_	_
belges	O	_	O	_	_	O	_	_	_
demeurant	O	_	O	_	_	O	_	_	_
seuls	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	NoSpaceAfter
nos	O	_	O	_	_	O	_	_	_
côtés	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
pousser	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
pointe	O	_	O	_	_	O	_	_	NoSpaceAfter
transrhénane	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
surtout	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
solidarité	O	_	O	_	_	O	_	_	NoSpaceAfter
financière	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Ah	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	_
celle	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
ci	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
grande	O	_	O	_	_	O	_	_	NoSpaceAfter
affaire	O	_	O	_	_	O	_	_	_
!	O	_	O	_	_	O	_	_	_
En	O	_	O	_	_	O	_	_	_
y	O	_	O	_	_	O	_	_	_
renonçant	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
avons	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
momentanément	O	_	O	_	_	O	_	_	_
tout	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	_
moins	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sacrifié	O	_	O	_	_	O	_	_	NoSpaceAfter
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
espoir	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
résoudre	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
vaste	O	_	O	_	_	O	_	_	_
opé¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ration	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
crédit	O	_	O	_	_	O	_	_	_
international	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
problè¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
me	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
réparations	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Nous	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
sommes	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
en	O	_	O	_	_	O	_	_	_
effet	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
détournés	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
deux	O	_	O	_	_	O	_	_	_
peuples	O	_	O	_	_	O	_	_	_
qui	O	_	O	_	_	O	_	_	NoSpaceAfter
détiennent	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
or	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
bonnes	O	_	O	_	_	O	_	_	_
devises	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
ceux	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
concours	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
nécessaire	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	NoSpaceAfter
succès	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
grand	O	_	O	_	_	O	_	_	_
emprunt	O	_	O	_	_	O	_	_	_
libératoire	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Il	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	_
clair	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
M	B-PER	_	O	_	_	O	Q191974	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q191974	_	_
Poincaré	I-PER	_	O	_	_	O	Q191974	_	_
envi¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
sage	O	_	O	_	_	O	_	_	_
une	O	_	O	_	_	O	_	_	_
compensation	O	_	O	_	_	O	_	_	_
sérieuse	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	NoSpaceAfter
perte	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
intérêt	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
lui	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	_
échap¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
pé	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Cette	O	_	O	_	_	O	_	_	_
compensation	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
quelle	O	_	O	_	_	O	_	_	_
est	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
elle	O	_	O	_	_	O	_	_	_
?	O	_	O	_	_	O	_	_	NoSpaceAfter
Elle	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
saurait	O	_	O	_	_	O	_	_	_
consister	O	_	O	_	_	O	_	_	_
uniquement	O	_	O	_	_	O	_	_	NoSpaceAfter
en	O	_	O	_	_	O	_	_	_
charbon	O	_	O	_	_	O	_	_	_
ou	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
poteaux	O	_	O	_	_	O	_	_	_
télégra¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
phiques	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
met	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	_
trente	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
cinq	O	_	O	_	_	O	_	_	NoSpaceAfter
mille	O	_	O	_	_	O	_	_	_
hommes	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
mouvement	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	NoSpaceAfter
aussi	O	_	O	_	_	O	_	_	_
modeste	O	_	O	_	_	O	_	_	_
dessein	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
D	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
autant	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
il	O	_	O	_	_	O	_	_	NoSpaceAfter
faut	O	_	O	_	_	O	_	_	_
bien	O	_	O	_	_	O	_	_	_
prévoir	O	_	O	_	_	O	_	_	_
certaines	O	_	O	_	_	O	_	_	_
conséquen¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ces	O	_	O	_	_	O	_	_	_
presque	O	_	O	_	_	O	_	_	_
inévitables	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
telles	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
ren¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
grégement	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
inflation	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
accroisse¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ment	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
déficit	O	_	O	_	_	O	_	_	_
dans	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
budget	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Reich	B-ORG	_	O	_	_	O	Q1206012	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
circonstances	O	_	O	_	_	O	_	_	_
aussi	O	_	O	_	_	O	_	_	_
peu	O	_	O	_	_	O	_	_	_
favorables	O	_	O	_	_	O	_	_	_
au	O	_	O	_	_	O	_	_	NoSpaceAfter
paiement	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
espèces	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
même	O	_	O	_	_	O	_	_	_
aux	O	_	O	_	_	O	_	_	NoSpaceAfter
prestations	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
nature	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Il	O	_	O	_	_	O	_	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
y	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
donc	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	NoSpaceAfter
de	O	_	O	_	_	O	_	_	_
doute	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	_
notre	O	_	O	_	_	O	_	_	_
gouvernement	O	_	O	_	_	O	_	_	_
doit	O	_	O	_	_	O	_	_	NoSpaceAfter
poursuivre	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
autre	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
plus	O	_	O	_	_	O	_	_	_
substan¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
tiel	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Ce	O	_	O	_	_	O	_	_	_
but	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
déclarations	O	_	O	_	_	O	_	_	_
dont	O	_	O	_	_	O	_	_	_
je	O	_	O	_	_	O	_	_	_
viens	O	_	O	_	_	O	_	_	NoSpaceAfter
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
analyser	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
fond	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
ton	O	_	O	_	_	O	_	_	_
ne	O	_	O	_	_	O	_	_	_
per¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
mettent	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
elles	O	_	O	_	_	O	_	_	_
pas	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
le	O	_	O	_	_	O	_	_	_
discerner	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sur¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
tout	O	_	O	_	_	O	_	_	_
si	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
rapproche	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
grands	O	_	O	_	_	O	_	_	_
pro¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
jets	O	_	O	_	_	O	_	_	_
qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
esquisse	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
son	O	_	O	_	_	O	_	_	_
côté	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
M	B-PER	_	O	_	_	O	Q23559	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q23559	_	_
Musso¬	I-PER	_	O	_	_	O	Q23559	_	NoSpaceAfter|EndOfLine
lini	I-PER	_	O	_	_	O	Q23559	_	_
?	O	_	O	_	_	O	_	_	_
Sur	O	_	O	_	_	O	_	_	_
tous	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
airs	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
on	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
chante	O	_	O	_	_	O	_	_	NoSpaceAfter
que	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
diplomatie	O	_	O	_	_	O	_	_	_
française	O	_	O	_	_	O	_	_	_
a	O	_	O	_	_	O	_	_	_
remporté	O	_	O	_	_	O	_	_	NoSpaceAfter
une	O	_	O	_	_	O	_	_	_
grande	O	_	O	_	_	O	_	_	_
victoire	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	_
recouvrant	O	_	O	_	_	O	_	_	_
sa	O	_	O	_	_	O	_	_	NoSpaceAfter
liberté	O	_	O	_	_	O	_	_	_
d	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
action	O	_	O	_	_	O	_	_	_
vis	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
à	O	_	O	_	_	O	_	_	NoSpaceAfter
-	O	_	O	_	_	O	_	_	NoSpaceAfter
vis	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
Angleterre	B-LOC	_	O	_	_	O	Q21	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Or	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
diplomatie	O	_	O	_	_	O	_	_	_
anglaise	O	_	O	_	_	O	_	_	_
se	O	_	O	_	_	O	_	_	_
définissait	O	_	O	_	_	O	_	_	NoSpaceAfter
exactement	O	_	O	_	_	O	_	_	_
par	O	_	O	_	_	O	_	_	_
un	O	_	O	_	_	O	_	_	_
jeu	O	_	O	_	_	O	_	_	_
de	O	_	O	_	_	O	_	_	_
bascule	O	_	O	_	_	O	_	_	_
entre	O	_	O	_	_	O	_	_	NoSpaceAfter
les	O	_	O	_	_	O	_	_	_
diverses	O	_	O	_	_	O	_	_	_
nations	O	_	O	_	_	O	_	_	_
continentales	O	_	O	_	_	O	_	_	_
:	O	_	O	_	_	O	_	_	NoSpaceAfter
«	O	_	O	_	_	O	_	_	_
Tant	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
les	O	_	O	_	_	O	_	_	_
puissances	O	_	O	_	_	O	_	_	_
européennes	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
disait	O	_	O	_	_	O	_	_	_
sir	B-PER	_	O	_	_	O	Q3752751	_	_
Pollock	I-PER	_	O	_	_	O	Q3752751	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
seront	O	_	O	_	_	O	_	_	_
divisées	O	_	O	_	_	O	_	_	_
en	O	_	O	_	_	O	_	_	NoSpaceAfter
groupes	O	_	O	_	_	O	_	_	_
et	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
nous	O	_	O	_	_	O	_	_	_
pourrons	O	_	O	_	_	O	_	_	_
opposer	O	_	O	_	_	O	_	_	NoSpaceAfter
ces	O	_	O	_	_	O	_	_	_
groupes	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
un	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
l	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
autre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
la	O	_	O	_	_	O	_	_	_
Grande¬	B-LOC	_	O	_	_	O	Q23666	_	NoSpaceAfter|EndOfLine
Bretagne	I-LOC	_	O	_	_	O	Q23666	_	_
n	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
aura	O	_	O	_	_	O	_	_	_
rien	O	_	O	_	_	O	_	_	_
à	O	_	O	_	_	O	_	_	_
craindre	O	_	O	_	_	O	_	_	_
pour	O	_	O	_	_	O	_	_	NoSpaceAfter
son	O	_	O	_	_	O	_	_	_
Empire	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
»	O	_	O	_	_	O	_	_	NoSpaceAfter
C	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
est	O	_	O	_	_	O	_	_	_
contre	O	_	O	_	_	O	_	_	_
cette	O	_	O	_	_	O	_	_	_
politique	O	_	O	_	_	O	_	_	_
britanni¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
que	O	_	O	_	_	O	_	_	_
traditionnelle	O	_	O	_	_	O	_	_	_
que	O	_	O	_	_	O	_	_	_
Napoléon	B-PER	_	O	_	_	O	Q517	_	_
1er	I-PER	_	O	_	_	O	Q517	_	NoSpaceAfter
dressa	O	_	O	_	_	O	_	_	_
celle	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Blocus	B-ORG	_	O	_	_	O	Q258081	_	_
continental	I-ORG	_	O	_	_	O	Q258081	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Or	O	_	O	_	_	O	_	_	NoSpaceAfter
M	B-PER	_	O	_	_	O	Q23559	_	NoSpaceAfter
.	I-PER	_	O	_	_	O	Q23559	_	_
Mussolini	I-PER	_	O	_	_	O	Q23559	_	_
parle	O	_	O	_	_	O	_	_	_
déjà	O	_	O	_	_	O	_	_	_
du	O	_	O	_	_	O	_	_	_
Bloc	B-ORG	_	O	_	_	O	NIL	_	_
conti¬	I-ORG	_	O	_	_	O	NIL	_	NoSpaceAfter|EndOfLine
nental	I-ORG	_	O	_	_	O	NIL	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Qu	O	_	O	_	_	O	_	_	NoSpaceAfter
'	O	_	O	_	_	O	_	_	NoSpaceAfter
