TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
verkünden	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Wähler	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	NoSpaceAfter
einem	O	_	O	_	_	O	_	_	_
Kandidaten	O	_	O	_	_	O	_	_	_
ihre	O	_	O	_	_	O	_	_	_
Stimme	O	_	O	_	_	O	_	_	_
gegeben	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
weder	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
zusammenfinden	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
noch	O	_	O	_	_	O	_	_	_
zusammenzubringen	O	_	O	_	_	O	_	_	NoSpaceAfter
sind	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Der	O	_	O	_	_	O	_	_	_
Spießbürger	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
eben	O	_	O	_	_	O	_	_	_
ungeheuer	O	_	O	_	_	O	_	_	_
froh	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
wenn	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Wahl	O	_	O	_	_	O	_	_	_
hinter	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	_
hat	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
außer¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
halb	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Wahlbewegung	O	_	O	_	_	O	_	_	_
überhaupt	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
einer	O	_	O	_	_	O	_	_	NoSpaceAfter
politischen	O	_	O	_	_	O	_	_	_
Versammlung	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Er	O	_	O	_	_	O	_	_	_
wählt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
weil	O	_	O	_	_	O	_	_	NoSpaceAfter
es	O	_	O	_	_	O	_	_	_
seine	O	_	O	_	_	O	_	_	_
Duzbrüder	O	_	O	_	_	O	_	_	_
durchaus	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	_
wollen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
läßt	O	_	O	_	_	O	_	_	NoSpaceAfter
dann	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Mann	O	_	O	_	_	O	_	_	_
seines	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
Vertrauens	O	_	O	_	_	O	_	_	NoSpaceAfter
"	O	_	O	_	_	O	_	_	_
thun	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
was	O	_	O	_	_	O	_	_	_
er	O	_	O	_	_	O	_	_	_
will	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Weil	O	_	O	_	_	O	_	_	_
keine	O	_	O	_	_	O	_	_	_
zielbewnßte	O	_	O	_	_	O	_	_	_
Wählerschaft	O	_	O	_	_	O	_	_	_
hinter	O	_	O	_	_	O	_	_	_
ihnen	O	_	O	_	_	O	_	_	_
steht	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
ist	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
liberalen	O	_	O	_	_	O	_	_	_
Führern	O	_	O	_	_	O	_	_	_
möglich	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mitten	O	_	O	_	_	O	_	_	_
im	O	_	O	_	_	O	_	_	_
Kampf	O	_	O	_	_	O	_	_	NoSpaceAfter
gegen	O	_	O	_	_	O	_	_	_
ihre	O	_	O	_	_	O	_	_	_
Gegner	O	_	O	_	_	O	_	_	_
persönliche	O	_	O	_	_	O	_	_	_
Eifersüchteleien	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
ehr¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
geizige	O	_	O	_	_	O	_	_	_
Strebereien	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Vordergrund	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
stellen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Dr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Richter	B-PER	_	O	_	_	O	NIL	_	_
will	O	_	O	_	_	O	_	_	_
unumschränkter	O	_	O	_	_	O	_	_	_
Feldherr	O	_	O	_	_	O	_	_	_
bleiben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	NoSpaceAfter
Dr	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Hackenberg	B-PER	_	O	_	_	O	NIL	_	_
will	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
werden	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Pudels	O	_	O	_	_	O	_	_	NoSpaceAfter
Kern	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Es	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
ein	O	_	O	_	_	O	_	_	_
böses	O	_	O	_	_	O	_	_	_
Omen	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
eine	O	_	O	_	_	O	_	_	_
Partei	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	NoSpaceAfter
der	O	_	O	_	_	O	_	_	_
Entscheidungsschlacht	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Unteroffiziere	O	_	O	_	_	O	_	_	_
zur	O	_	O	_	_	O	_	_	_
Meuterei	O	_	O	_	_	O	_	_	NoSpaceAfter
getrieben	O	_	O	_	_	O	_	_	_
werden	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Die	O	_	O	_	_	O	_	_	_
Regierung	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Beamten	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Wien	B-LOC	_	O	_	_	O	NIL	_	_
5	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Juli	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfSentence
Graf	O	_	O	_	_	O	_	_	_
Kielmansegg	B-PER	_	O	_	_	O	NIL	_	_
hat	O	_	O	_	_	O	_	_	_
gestern	O	_	O	_	_	O	_	_	_
erklärt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Regierung	O	_	O	_	_	O	_	_	NoSpaceAfter
sei	O	_	O	_	_	O	_	_	_
„	O	_	O	_	_	O	_	_	NoSpaceAfter
geradezu	O	_	O	_	_	O	_	_	_
eifersüchtig	O	_	O	_	_	O	_	_	NoSpaceAfter
"	O	_	O	_	_	O	_	_	_
darauf	O	_	O	_	_	O	_	_	_
bedacht	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Sache	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	NoSpaceAfter
Beamten	O	_	O	_	_	O	_	_	_
selbst	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Hand	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
nehmen	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Nun	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wenn	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	NoSpaceAfter
Beamten	O	_	O	_	_	O	_	_	_
mit	O	_	O	_	_	O	_	_	_
solcher	O	_	O	_	_	O	_	_	_
Eifersucht	O	_	O	_	_	O	_	_	_
geholfen	O	_	O	_	_	O	_	_	_
wäre	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
rnüßten	O	_	O	_	_	O	_	_	NoSpaceAfter
ihre	O	_	O	_	_	O	_	_	_
nur	O	_	O	_	_	O	_	_	_
allzu	O	_	O	_	_	O	_	_	_
berechtigten	O	_	O	_	_	O	_	_	_
Forderungen	O	_	O	_	_	O	_	_	_
längst	O	_	O	_	_	O	_	_	_
erfüllt	O	_	O	_	_	O	_	_	NoSpaceAfter
sein	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Denn	O	_	O	_	_	O	_	_	_
keine	O	_	O	_	_	O	_	_	_
Gruppe	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
Staatsbürgern	O	_	O	_	_	O	_	_	_
erfreut	O	_	O	_	_	O	_	_	NoSpaceAfter
sich	O	_	O	_	_	O	_	_	_
seit	O	_	O	_	_	O	_	_	_
Jahren	O	_	O	_	_	O	_	_	_
einer	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
eifersüchtigen	O	_	O	_	_	O	_	_	_
Liebe	O	_	O	_	_	O	_	_	_
aller	O	_	O	_	_	O	_	_	NoSpaceAfter
herrschenden	O	_	O	_	_	O	_	_	_
Parteien	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Beamten	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
oder	O	_	O	_	_	O	_	_	_
viel¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
mehr	O	_	O	_	_	O	_	_	_
keine	O	_	O	_	_	O	_	_	_
erhält	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
häufige	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
so	O	_	O	_	_	O	_	_	_
aufdringliche	O	_	O	_	_	O	_	_	NoSpaceAfter
Liebeserklärungen	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Alle	O	_	O	_	_	O	_	_	_
Parteien	O	_	O	_	_	O	_	_	_
betreiben	O	_	O	_	_	O	_	_	NoSpaceAfter
mit	O	_	O	_	_	O	_	_	_
demselben	O	_	O	_	_	O	_	_	_
rührenden	O	_	O	_	_	O	_	_	_
Eifer	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Hebung	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	NoSpaceAfter
Kleingewerbes	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Rettung	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Bauernstandes	O	_	O	_	_	O	_	_	_
nun	O	_	O	_	_	O	_	_	NoSpaceAfter
auch	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Regulirung	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Beamtengehalte	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
kommt	O	_	O	_	_	O	_	_	NoSpaceAfter
dabei	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	_
ziemlich	O	_	O	_	_	O	_	_	_
genau	O	_	O	_	_	O	_	_	_
gleich	O	_	O	_	_	O	_	_	_
viel	O	_	O	_	_	O	_	_	_
heraus	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
nämlich	O	_	O	_	_	O	_	_	NoSpaceAfter
nichts	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Alle	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
wärmsten	O	_	O	_	_	O	_	_	_
Ausdrücken	O	_	O	_	_	O	_	_	_
empfohlenen	O	_	O	_	_	O	_	_	NoSpaceAfter
Petitionen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
alle	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
langen	O	_	O	_	_	O	_	_	_
Reden	O	_	O	_	_	O	_	_	_
eingeleiteten	O	_	O	_	_	O	_	_	_
Reso¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
lutionen	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
alle	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
mit	O	_	O	_	_	O	_	_	_
sichtlichstem	O	_	O	_	_	O	_	_	_
Interesse	O	_	O	_	_	O	_	_	_
empfan¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
genen	O	_	O	_	_	O	_	_	_
Deputionen	O	_	O	_	_	O	_	_	_
sind	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
mehr	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	_
weniger	O	_	O	_	_	O	_	_	_
als	O	_	O	_	_	O	_	_	NoSpaceAfter
Visitkarten	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
welche	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Herren	O	_	O	_	_	O	_	_	_
Abgeordneten	O	_	O	_	_	O	_	_	_
bei	O	_	O	_	_	O	_	_	_
einer	O	_	O	_	_	O	_	_	NoSpaceAfter
zahlreichen	O	_	O	_	_	O	_	_	_
Wählergruppe	O	_	O	_	_	O	_	_	_
abgeben	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
erst	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
letzten	O	_	O	_	_	O	_	_	NoSpaceAfter
Jahren	O	_	O	_	_	O	_	_	_
ins	O	_	O	_	_	O	_	_	_
politische	O	_	O	_	_	O	_	_	_
Leben	O	_	O	_	_	O	_	_	_
einzutreten	O	_	O	_	_	O	_	_	_
beginnt	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Die	O	_	O	_	_	O	_	_	NoSpaceAfter
Beamten	O	_	O	_	_	O	_	_	_
waren	O	_	O	_	_	O	_	_	_
gewohnt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
alles	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
oben	O	_	O	_	_	O	_	_	_
zu	O	_	O	_	_	O	_	_	_
erwarten	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	NoSpaceAfter
spät	O	_	O	_	_	O	_	_	_
haben	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	_
dann	O	_	O	_	_	O	_	_	_
entdeckt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	_
noch	O	_	O	_	_	O	_	_	_
einen	O	_	O	_	_	O	_	_	NoSpaceAfter
zweiten	O	_	O	_	_	O	_	_	_
Faktor	O	_	O	_	_	O	_	_	_
gäbe	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
ihnen	O	_	O	_	_	O	_	_	_
helfen	O	_	O	_	_	O	_	_	_
könnte	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
das	O	_	O	_	_	O	_	_	NoSpaceAfter
Parlament	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Lage	O	_	O	_	_	O	_	_	_
sind	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
auf	O	_	O	_	_	O	_	_	_
dieses	O	_	O	_	_	O	_	_	NoSpaceAfter
einen	O	_	O	_	_	O	_	_	_
gewissen	O	_	O	_	_	O	_	_	_
Druck	O	_	O	_	_	O	_	_	_
auszuüben	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
nun	O	_	O	_	_	O	_	_	_
erst	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
aller¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
letzter	O	_	O	_	_	O	_	_	_
Zeit	O	_	O	_	_	O	_	_	_
kommen	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	_
allmälig	O	_	O	_	_	O	_	_	_
darauf	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
eine	O	_	O	_	_	O	_	_	NoSpaceAfter
dritte	O	_	O	_	_	O	_	_	_
Macht	O	_	O	_	_	O	_	_	_
gibt	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
einzige	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	_
weder	O	_	O	_	_	O	_	_	_
täuscht	O	_	O	_	_	O	_	_	_
noch	O	_	O	_	_	O	_	_	NoSpaceAfter
enttäuscht	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
einzige	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
deren	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	_
sicher	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	_
können	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
nämlich	O	_	O	_	_	O	_	_	NoSpaceAfter
ihre	O	_	O	_	_	O	_	_	_
eigene	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
in	O	_	O	_	_	O	_	_	_
großen	O	_	O	_	_	O	_	_	_
Organisationen	O	_	O	_	_	O	_	_	_
zusammengefaßte	O	_	O	_	_	O	_	_	NoSpaceAfter
Macht	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Allmälig	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sehr	O	_	O	_	_	O	_	_	_
allmälig	O	_	O	_	_	O	_	_	_
kommen	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Beamten	O	_	O	_	_	O	_	_	_
zur	O	_	O	_	_	O	_	_	NoSpaceAfter
Erkenntniß	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
besitzenden	O	_	O	_	_	O	_	_	_
Klassen	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Staat	O	_	O	_	_	O	_	_	_
als	O	_	O	_	_	O	_	_	NoSpaceAfter
ihre	O	_	O	_	_	O	_	_	_
Verwaltungsmaschine	O	_	O	_	_	O	_	_	_
ansehen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
zwar	O	_	O	_	_	O	_	_	_
für	O	_	O	_	_	O	_	_	_
sie	O	_	O	_	_	O	_	_	NoSpaceAfter
verläßlich	O	_	O	_	_	O	_	_	_
funktioniren	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
aber	O	_	O	_	_	O	_	_	_
von	O	_	O	_	_	O	_	_	_
möglichst	O	_	O	_	_	O	_	_	_
billigen	O	_	O	_	_	O	_	_	NoSpaceAfter
Arbeitskräften	O	_	O	_	_	O	_	_	_
bedient	O	_	O	_	_	O	_	_	_
sein	O	_	O	_	_	O	_	_	_
soll	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
be¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
sitzenden	O	_	O	_	_	O	_	_	_
Klassen	O	_	O	_	_	O	_	_	_
als	O	_	O	_	_	O	_	_	_
Gesammtheit	O	_	O	_	_	O	_	_	_
ebenso	O	_	O	_	_	O	_	_	_
wünschen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
sich	O	_	O	_	_	O	_	_	NoSpaceAfter
ihren	O	_	O	_	_	O	_	_	_
Staat	O	_	O	_	_	O	_	_	_
wohlfeil	O	_	O	_	_	O	_	_	_
herzustellen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
wie	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
einzelne	O	_	O	_	_	O	_	_	_
Kapitalist	O	_	O	_	_	O	_	_	NoSpaceAfter
bestrebt	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Kostenpreis	O	_	O	_	_	O	_	_	_
seiner	O	_	O	_	_	O	_	_	_
Leinwand	O	_	O	_	_	O	_	_	_
oder	O	_	O	_	_	O	_	_	_
seiner	O	_	O	_	_	O	_	_	NoSpaceAfter
Stiefelwichse	O	_	O	_	_	O	_	_	_
möglichst	O	_	O	_	_	O	_	_	_
herabzudrücken	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Alle	O	_	O	_	_	O	_	_	_
Methoden	O	_	O	_	_	O	_	_	NoSpaceAfter
der	O	_	O	_	_	O	_	_	_
Lohndrückerei	O	_	O	_	_	O	_	_	_
finden	O	_	O	_	_	O	_	_	_
nach	O	_	O	_	_	O	_	_	_
und	O	_	O	_	_	O	_	_	_
nach	O	_	O	_	_	O	_	_	_
auch	O	_	O	_	_	O	_	_	_
bei	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
Be¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
amten	O	_	O	_	_	O	_	_	_
Eingang:	O	_	O	_	_	O	_	_	_
Verlängerung	O	_	O	_	_	O	_	_	_
des	O	_	O	_	_	O	_	_	_
Arbeitstages	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Lehrlings¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
ausnützung	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
Ersatz	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
gelernten	O	_	O	_	_	O	_	_	_
Arbeiter	O	_	O	_	_	O	_	_	_
durch	O	_	O	_	_	O	_	_	_
ungelernte	O	_	O	_	_	O	_	_	NoSpaceAfter
Taglöhner	O	_	O	_	_	O	_	_	_
u	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
s	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
w	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Daß	O	_	O	_	_	O	_	_	_
die	O	_	O	_	_	O	_	_	_
Lehrlinge	O	_	O	_	_	O	_	_	_
Praktikanten	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	NoSpaceAfter
die	O	_	O	_	_	O	_	_	_
Taglöhner	O	_	O	_	_	O	_	_	_
Diurnisten	O	_	O	_	_	O	_	_	_
heißen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
mag	O	_	O	_	_	O	_	_	_
ihnen	O	_	O	_	_	O	_	_	_
ja	O	_	O	_	_	O	_	_	_
Spaß	O	_	O	_	_	O	_	_	NoSpaceAfter
machen	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
aber	O	_	O	_	_	O	_	_	_
sättigend	O	_	O	_	_	O	_	_	_
ist	O	_	O	_	_	O	_	_	_
es	O	_	O	_	_	O	_	_	_
nicht	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	_
Und	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
einzigen	O	_	O	_	_	O	_	_	NoSpaceAfter
Vortheil	O	_	O	_	_	O	_	_	NoSpaceAfter
,	O	_	O	_	_	O	_	_	_
den	O	_	O	_	_	O	_	_	_
der	O	_	O	_	_	O	_	_	_
Beamte	O	_	O	_	_	O	_	_	_
vor	O	_	O	_	_	O	_	_	_
dem	O	_	O	_	_	O	_	_	_
Arbeiter	O	_	O	_	_	O	_	_	_
voraus¬	O	_	O	_	_	O	_	_	NoSpaceAfter|EndOfLine
